Timestamp,Disease_Incidence,Disease_Prevalence,Vaccination_Rates,Health_Disparities_Region,Health_Disparities_Demographics,Environmental_Air_Quality,Environmental_Pollution,Location_Latitude,Location_Longitude
2012-03-10 00:16:23.523103,100,383,,North,Low Income,Moderate,Medium,33.767922,-84.363339
2012-03-11 00:16:23.523103,70,80,,West,Middle Income,Moderate,Medium,33.760978,
2012-03-12 00:16:23.523103,,839,81.64,North,Middle Income,Good,High,33.812425,-84.438292
2012-03-13 00:16:23.523103,46,782,32.5,West,High Income,Moderate,Medium,33.697398,-84.399458
,86,,1.8,South,Not Available,Moderate,,33.735454,-84.455314
2012-03-15 00:16:23.523103,,143,N/A,South,Middle Income,Unhealthy,Medium,33.745283,-84.43649
,28,741,38.65,,High Income,Unhealthy,Medium,33.678726,-84.317013
2012-03-17 00:16:23.523103,87,320,,West,Middle Income,Unhealthy,High,33.716739,-84.429126
,10,194,85.83,North,High Income,Unhealthy,High,33.797743,-84.318714
2012-03-19 00:16:23.523103,33,,,West,Low Income,Moderate,Low,33.790101,
,30,975,30.47,North,High Income,,High,33.759845,-84.470851
2012-03-21 00:16:23.523103,99,459,,North,Low Income,Moderate,Low,33.708515,-84.370901
2012-03-22 00:16:23.523103,,432,12.67,South,Low Income,Unhealthy,Low,33.808536,-84.418832
2012-03-23 00:16:23.523103,17,175,,North,,Good,Medium,33.697225,-84.379323
2012-03-24 00:16:23.523103,,880,59.53,,Middle Income,Moderate,Low,33.834441,-84.348899
2012-03-25 00:16:23.523103,35,,16.08,East,Middle Income,Good,High,,-84.327051
2012-03-26 00:16:23.523103,,895,73.37,West,Low Income,Good,Medium,33.819124,-84.463089
2012-03-27 00:16:23.523103,85,,35.14,North,,Unhealthy,High,33.699579,-84.390318
,41,590,1.5,South,High Income,,Low,33.755593,-84.473006
2012-03-29 00:16:23.523103,,977,85.92,East,High Income,Moderate,,33.655817,-84.325461
2012-03-30 00:16:23.523103,,45,,West,High Income,Moderate,Low,33.838017,-84.313238
2012-03-31 00:16:23.523103,73,180,82.44,South,,Good,High,33.780093,-84.420367
2012-04-01 00:16:23.523103,,N/A,93.87,South,High Income,Moderate,High,33.652962,-84.290949
2012-04-02 00:16:23.523103,40,702,72.3,North,Low Income,Not Available,Low,33.719334,-84.439903
2012-04-03 00:16:23.523103,26,817,3.49,,,Moderate,Medium,33.742045,-84.329766
2012-04-04 00:16:23.523103,7,898,,Not Available,High Income,Moderate,Low,,-84.446719
,0,N/A,N/A,East,,Moderate,Low,33.755612,-84.402234
2012-04-06 00:16:23.523103,98,585,87.52,North,High Income,Unhealthy,Medium,33.754193,-84.449587
2012-04-07 00:16:23.523103,,644,0.06,North,High Income,Good,High,33.790209,
2012-04-08 00:16:23.523103,64,N/A,35.95,,High Income,Not Available,Medium,,-84.350959
2012-04-09 00:16:23.523103,45,,85.04,West,Low Income,,Low,33.808164,-84.461697
2012-04-10 00:16:23.523103,70,552,73.27,,Middle Income,Unhealthy,Medium,33.688604,
2012-04-11 00:16:23.523103,52,548,96.82,West,Not Available,Moderate,Medium,33.848681,-84.354977
,91,287,65.08,West,Middle Income,Moderate,Medium,33.826307,-84.467611
2012-04-13 00:16:23.523103,49,488,0.97,West,Not Available,Good,,33.819391,-84.374684
2012-04-14 00:16:23.523103,92,N/A,,Not Available,Middle Income,,Low,33.794561,-84.323091
2012-04-15 00:16:23.523103,11,988,58.84,North,Not Available,Good,Medium,,-84.463368
2012-04-16 00:16:23.523103,26,388,68.49,South,Middle Income,Moderate,Medium,33.7074,-84.47772
2012-04-17 00:16:23.523103,14,229,,North,Low Income,Moderate,High,33.749078,-84.370712
2012-04-18 00:16:23.523103,26,447,50.97,East,Low Income,Moderate,Low,33.839738,-84.387372
2012-04-19 00:16:23.523103,N/A,270,94.0,North,High Income,,High,33.662838,-84.413911
2012-04-20 00:16:23.523103,17,398,43.91,East,Middle Income,Moderate,High,33.707295,-84.30416
2012-04-21 00:16:23.523103,15,637,,East,Middle Income,Unhealthy,High,33.841706,-84.348078
2012-04-22 00:16:23.523103,94,107,28.59,Not Available,Low Income,Moderate,High,33.656796,-84.468947
2012-04-23 00:16:23.523103,49,570,67.14,South,High Income,Unhealthy,,33.806591,-84.440926
2012-04-24 00:16:23.523103,34,,26.82,Not Available,,Moderate,Not Available,33.724937,-84.480295
2012-04-25 00:16:23.523103,42,581,0.12,,High Income,Moderate,,33.848922,-84.352076
2012-04-26 00:16:23.523103,,446,33.3,North,Middle Income,Moderate,Low,33.653762,-84.29147
2012-04-27 00:16:23.523103,79,,1.29,South,High Income,Unhealthy,High,33.763805,
2012-04-28 00:16:23.523103,60,968,46.74,East,Not Available,Moderate,Low,33.667384,-84.437914
2012-04-29 00:16:23.523103,91,204,2.31,East,Middle Income,Moderate,,33.794606,-84.29111
2012-04-30 00:16:23.523103,3,419,41.0,Not Available,Middle Income,,Not Available,33.702231,-84.307137
2012-05-01 00:16:23.523103,65,756,N/A,West,,Not Available,Low,,-84.396826
2012-05-02 00:16:23.523103,42,495,96.67,South,Low Income,Good,,33.656347,-84.458527
2012-05-03 00:16:23.523103,4,788,28.52,West,,Good,Low,33.769948,-84.325994
2012-05-04 00:16:23.523103,80,943,5.68,,High Income,Unhealthy,,33.724183,-84.432036
2012-05-05 00:16:23.523103,10,,22.94,,High Income,Unhealthy,High,33.684249,
2012-05-06 00:16:23.523103,73,447,82.36,Not Available,,Unhealthy,Low,,-84.330951
2012-05-07 00:16:23.523103,80,453,63.54,East,Middle Income,Moderate,High,33.661104,-84.443898
2012-05-08 00:16:23.523103,30,183,43.34,Not Available,High Income,Moderate,Low,,-84.372088
2012-05-09 00:16:23.523103,,440,40.57,East,High Income,Good,High,33.748773,-84.311044
2012-05-10 00:16:23.523103,89,655,N/A,North,Middle Income,Unhealthy,High,33.764381,-84.334638
2012-05-11 00:16:23.523103,37,623,42.75,South,Middle Income,Moderate,High,33.756567,-84.312392
2012-05-12 00:16:23.523103,68,491,42.9,North,Not Available,Moderate,Low,33.770778,-84.305304
2012-05-13 00:16:23.523103,N/A,83,85.55,West,High Income,Moderate,,33.837905,-84.437339
2012-05-14 00:16:23.523103,82,201,25.48,East,Low Income,Unhealthy,Medium,33.718175,-84.410443
2012-05-15 00:16:23.523103,16,617,,,High Income,Not Available,High,33.711004,-84.321603
2012-05-16 00:16:23.523103,72,569,18.11,South,Middle Income,Good,Low,33.78312,-84.418914
2012-05-17 00:16:23.523103,74,928,50.71,,,,Low,33.699325,-84.35925
,69,805,84.02,North,Low Income,Not Available,Not Available,33.702997,-84.360644
2012-05-19 00:16:23.523103,N/A,367,10.1,South,Low Income,Good,Low,,-84.399496
2012-05-20 00:16:23.523103,12,,55.64,,High Income,Good,Low,33.735373,-84.302469
2012-05-21 00:16:23.523103,,951,84.33,East,Low Income,,High,33.769484,-84.481933
2012-05-22 00:16:23.523103,11,814,97.47,,Not Available,Moderate,Low,33.698,-84.470613
,79,,79.84,North,High Income,Moderate,Medium,33.753796,-84.327822
2012-05-24 00:16:23.523103,21,548,16.55,North,High Income,Unhealthy,,33.824266,-84.301079
2012-05-25 00:16:23.523103,35,980,,East,Middle Income,,Low,33.695567,
2012-05-26 00:16:23.523103,75,831,9.93,East,Low Income,Good,Medium,33.672339,-84.413365
2012-05-27 00:16:23.523103,12,879,22.34,,Middle Income,Moderate,High,33.657149,-84.349158
2012-05-28 00:16:23.523103,21,830,88.78,South,,Moderate,Medium,33.782079,-84.328666
2012-05-29 00:16:23.523103,21,971,42.48,South,High Income,Unhealthy,Low,33.689491,-84.440812
2012-05-30 00:16:23.523103,41,531,59.14,West,High Income,Moderate,Medium,33.801405,-84.347404
2012-05-31 00:16:23.523103,76,406,57.36,East,Low Income,Unhealthy,Medium,33.819188,-84.451493
,89,156,N/A,North,Low Income,,High,33.734313,-84.460577
2012-06-02 00:16:23.523103,29,419,0.43,North,Middle Income,,Not Available,33.735692,
2012-06-03 00:16:23.523103,11,,35.09,East,High Income,Moderate,High,33.762314,-84.371755
2012-06-04 00:16:23.523103,96,519,8.1,South,Middle Income,Unhealthy,Not Available,33.847502,-84.41292
2012-06-05 00:16:23.523103,98,983,53.57,West,,Moderate,Medium,33.751928,
2012-06-06 00:16:23.523103,61,269,33.95,South,High Income,Good,Medium,33.765677,-84.295835
2012-06-07 00:16:23.523103,75,102,9.21,South,High Income,Unhealthy,Low,33.794432,-84.389876
2012-06-08 00:16:23.523103,,658,68.19,South,Low Income,Unhealthy,Medium,33.655387,-84.391158
2012-06-09 00:16:23.523103,94,897,30.98,South,Low Income,Not Available,Medium,33.677714,-84.354471
2012-06-10 00:16:23.523103,2,839,90.19,South,High Income,Unhealthy,Medium,33.704919,-84.380077
2012-06-11 00:16:23.523103,45,877,25.21,North,Low Income,Unhealthy,High,33.841908,-84.408407
2012-06-12 00:16:23.523103,21,609,13.87,,Low Income,Not Available,Medium,,-84.339311
2012-06-13 00:16:23.523103,64,285,3.86,Not Available,High Income,Unhealthy,High,33.734963,-84.474484
,89,,74.42,East,,Unhealthy,High,33.717476,-84.393439
2012-06-15 00:16:23.523103,,77,24.92,South,Middle Income,,,33.746443,-84.453681
2012-06-16 00:16:23.523103,41,751,45.3,South,Low Income,Unhealthy,High,33.66723,-84.340677
2012-06-17 00:16:23.523103,7,786,51.95,South,Middle Income,Unhealthy,Medium,33.759391,-84.402644
2012-06-18 00:16:23.523103,84,454,75.87,West,Low Income,Unhealthy,Not Available,33.773281,-84.466393
2012-06-19 00:16:23.523103,,646,68.0,West,High Income,Good,Low,33.814478,-84.319026
2012-06-20 00:16:23.523103,41,144,N/A,West,Low Income,Good,Medium,,-84.343348
2012-06-21 00:16:23.523103,68,297,49.43,South,Low Income,Moderate,,33.678099,
2012-06-22 00:16:23.523103,91,985,39.44,West,Middle Income,,High,33.690382,-84.355225
2012-06-23 00:16:23.523103,72,351,55.45,South,Low Income,Good,Low,,-84.476043
,23,824,96.34,North,Not Available,Moderate,Not Available,33.705739,-84.472906
2012-06-25 00:16:23.523103,67,541,62.21,East,Low Income,Good,Low,33.738334,-84.425854
2012-06-26 00:16:23.523103,88,332,N/A,West,High Income,Moderate,High,,-84.295016
,76,682,16.05,North,Low Income,Unhealthy,Medium,33.710883,-84.420809
2012-06-28 00:16:23.523103,60,445,27.09,,,Good,High,33.687654,-84.325955
2012-06-29 00:16:23.523103,N/A,915,70.65,East,Middle Income,,Medium,33.757956,-84.358264
2012-06-30 00:16:23.523103,46,750,2.44,East,Middle Income,,High,33.682484,-84.451946
2012-07-01 00:16:23.523103,99,N/A,54.38,South,Middle Income,Unhealthy,Medium,33.739353,-84.333578
2012-07-02 00:16:23.523103,36,995,33.33,East,High Income,Good,High,33.822275,-84.447605
2012-07-03 00:16:23.523103,0,N/A,37.87,North,High Income,Moderate,Low,33.766344,-84.350497
2012-07-04 00:16:23.523103,,55,5.94,West,High Income,,Low,33.726136,-84.485961
2012-07-05 00:16:23.523103,44,,22.58,North,Middle Income,Moderate,Medium,33.811632,-84.28866
2012-07-06 00:16:23.523103,18,493,24.87,South,High Income,Good,Medium,33.842961,-84.309692
2012-07-07 00:16:23.523103,,452,50.32,North,High Income,,Medium,,-84.291246
2012-07-08 00:16:23.523103,76,554,57.9,South,Low Income,Good,Medium,33.805234,-84.345806
2012-07-09 00:16:23.523103,86,179,5.73,Not Available,Not Available,Moderate,Low,33.701115,-84.466408
2012-07-10 00:16:23.523103,94,513,98.7,East,Middle Income,Moderate,Low,33.807113,-84.435541
2012-07-11 00:16:23.523103,33,431,40.54,East,Not Available,Moderate,Medium,,-84.40737
2012-07-12 00:16:23.523103,48,871,24.5,West,Low Income,Moderate,,33.752723,-84.478547
2012-07-13 00:16:23.523103,95,,26.23,West,Low Income,Good,,33.742767,-84.311724
,57,446,26.29,West,Low Income,Unhealthy,Not Available,33.757909,-84.313921
2012-07-15 00:16:23.523103,83,416,63.64,West,Low Income,Good,High,33.746608,-84.478921
2012-07-16 00:16:23.523103,60,246,30.31,South,High Income,Unhealthy,High,33.793961,
2012-07-17 00:16:23.523103,63,844,9.99,North,Middle Income,Moderate,Low,33.702241,-84.302403
2012-07-18 00:16:23.523103,63,,28.69,East,High Income,Good,Medium,33.669588,-84.414201
2012-07-19 00:16:23.523103,76,,N/A,East,,Unhealthy,Medium,33.681758,-84.374082
2012-07-20 00:16:23.523103,100,10,71.86,South,High Income,Unhealthy,Not Available,33.783024,-84.292953
2012-07-21 00:16:23.523103,,927,96.93,North,Middle Income,Moderate,,33.831693,-84.3838
2012-07-22 00:16:23.523103,70,263,28.76,,Low Income,,Low,33.752573,-84.292288
2012-07-23 00:16:23.523103,24,394,23.53,North,High Income,Good,Low,,-84.355018
2012-07-24 00:16:23.523103,61,735,49.14,Not Available,Middle Income,,,33.771117,-84.416545
2012-07-25 00:16:23.523103,51,130,24.89,North,,Unhealthy,High,33.686596,-84.482822
,63,,20.62,North,High Income,Unhealthy,Medium,33.831073,-84.476741
2012-07-27 00:16:23.523103,23,680,8.6,,Low Income,,High,33.665829,-84.41695
2012-07-28 00:16:23.523103,62,502,3.17,East,Middle Income,Not Available,High,,-84.456706
2012-07-29 00:16:23.523103,80,362,33.32,North,,,High,33.835119,-84.323252
2012-07-30 00:16:23.523103,,160,33.23,Not Available,Low Income,Unhealthy,Medium,33.683436,-84.301595
2012-07-31 00:16:23.523103,60,507,42.84,West,Middle Income,Unhealthy,High,33.755565,-84.392466
,16,421,34.8,East,Not Available,Good,Medium,33.703752,-84.471675
2012-08-02 00:16:23.523103,100,142,,North,Low Income,Moderate,Medium,,-84.33412
2012-08-03 00:16:23.523103,90,783,60.3,North,Low Income,Unhealthy,Low,,-84.301653
2012-08-04 00:16:23.523103,27,651,,West,Low Income,Moderate,High,33.665501,-84.455132
2012-08-05 00:16:23.523103,2,N/A,N/A,East,High Income,Good,Medium,33.749412,-84.335304
2012-08-06 00:16:23.523103,97,207,,North,High Income,Unhealthy,High,33.819799,-84.439722
2012-08-07 00:16:23.523103,85,264,10.78,East,High Income,Good,High,33.679524,-84.412445
2012-08-08 00:16:23.523103,85,399,22.37,West,Middle Income,Not Available,Low,33.81675,
2012-08-09 00:16:23.523103,4,833,45.39,East,High Income,Moderate,Low,33.815411,-84.460992
2012-08-10 00:16:23.523103,N/A,816,,West,Low Income,Unhealthy,High,33.659404,-84.30527
2012-08-11 00:16:23.523103,65,3,78.31,South,Middle Income,Unhealthy,High,,-84.449832
2012-08-12 00:16:23.523103,,912,62.62,East,Middle Income,Unhealthy,High,33.796534,-84.393767
2012-08-13 00:16:23.523103,55,N/A,71.62,North,,Moderate,Low,33.656655,-84.396243
2012-08-14 00:16:23.523103,37,758,55.98,,High Income,,Low,33.776749,-84.44206
2012-08-15 00:16:23.523103,74,845,26.3,West,Low Income,Moderate,,33.716817,-84.458359
,85,535,26.42,East,High Income,,High,33.826597,
2012-08-17 00:16:23.523103,92,463,,South,High Income,Moderate,High,33.690613,-84.463081
,,245,81.96,North,Middle Income,Unhealthy,Medium,33.6852,-84.32595
2012-08-19 00:16:23.523103,76,117,4.63,North,Middle Income,Good,Low,33.777197,
,86,364,,West,Middle Income,Not Available,Medium,33.655643,-84.418688
2012-08-21 00:16:23.523103,91,222,96.38,South,,Unhealthy,Medium,33.653143,-84.349979
2012-08-22 00:16:23.523103,89,988,69.27,North,High Income,Moderate,Low,33.795474,-84.320884
2012-08-23 00:16:23.523103,1,669,32.12,South,Low Income,Unhealthy,Medium,33.68451,-84.407912
2012-08-24 00:16:23.523103,69,658,30.55,North,Middle Income,Good,Medium,33.718321,-84.355359
2012-08-25 00:16:23.523103,19,487,,North,High Income,,Low,33.681471,-84.394747
2012-08-26 00:16:23.523103,71,,44.05,North,High Income,Good,High,33.735902,-84.420363
2012-08-27 00:16:23.523103,59,486,17.31,South,High Income,Unhealthy,Low,33.653902,-84.323877
2012-08-28 00:16:23.523103,15,,79.54,West,Not Available,Moderate,High,33.661229,-84.443764
2012-08-29 00:16:23.523103,31,700,11.08,South,Middle Income,Moderate,Not Available,33.662683,-84.413145
2012-08-30 00:16:23.523103,33,191,82.93,,High Income,Good,Low,33.655859,-84.306889
2012-08-31 00:16:23.523103,47,977,77.02,South,Middle Income,Moderate,Low,33.751041,
2012-09-01 00:16:23.523103,89,361,N/A,East,Low Income,Unhealthy,Medium,,-84.314651
2012-09-02 00:16:23.523103,53,147,42.57,North,Low Income,Unhealthy,Medium,33.718488,-84.458927
2012-09-03 00:16:23.523103,47,519,N/A,North,Low Income,Unhealthy,High,33.847143,-84.433564
2012-09-04 00:16:23.523103,36,644,98.76,North,Middle Income,Unhealthy,Medium,33.784858,-84.349112
2012-09-05 00:16:23.523103,39,,44.8,South,Middle Income,Moderate,,33.681666,-84.465196
2012-09-06 00:16:23.523103,,760,60.26,East,Middle Income,Good,Not Available,33.828993,-84.427468
2012-09-07 00:16:23.523103,37,956,96.02,North,,Moderate,Low,33.801065,-84.415637
2012-09-08 00:16:23.523103,47,26,22.59,South,Low Income,Good,Low,33.840264,-84.445766
2012-09-09 00:16:23.523103,79,25,63.42,East,Low Income,Good,Low,33.733003,-84.39955
,23,702,34.67,North,High Income,Moderate,High,33.656818,-84.321362
2012-09-11 00:16:23.523103,N/A,619,41.15,East,Low Income,,Not Available,33.80523,-84.384076
2012-09-12 00:16:23.523103,13,271,,North,Low Income,Unhealthy,Medium,33.824044,-84.340894
2012-09-13 00:16:23.523103,N/A,543,49.99,North,Middle Income,Moderate,Not Available,33.803245,-84.295979
2012-09-14 00:16:23.523103,27,823,39.23,North,,Unhealthy,Not Available,33.837517,-84.299081
2012-09-15 00:16:23.523103,39,769,56.68,North,Middle Income,Unhealthy,Low,33.802689,-84.402923
2012-09-16 00:16:23.523103,14,596,56.16,North,Low Income,Moderate,Low,33.680968,-84.288213
2012-09-17 00:16:23.523103,38,741,N/A,,High Income,Good,Medium,33.717402,
2012-09-18 00:16:23.523103,,734,N/A,West,High Income,Unhealthy,Medium,33.773269,-84.357892
2012-09-19 00:16:23.523103,59,641,95.55,East,Low Income,Unhealthy,High,33.829308,-84.480097
2012-09-20 00:16:23.523103,41,837,98.2,East,Low Income,Unhealthy,,33.684683,
2012-09-21 00:16:23.523103,14,978,49.44,East,Middle Income,Moderate,Not Available,33.817656,-84.330434
2012-09-22 00:16:23.523103,12,960,N/A,,High Income,Good,High,33.715301,-84.336148
2012-09-23 00:16:23.523103,,,5.67,North,Middle Income,Moderate,Medium,33.743725,-84.480477
2012-09-24 00:16:23.523103,75,651,53.46,West,High Income,Unhealthy,High,33.73193,-84.422903
2012-09-25 00:16:23.523103,,243,N/A,East,Low Income,Unhealthy,Medium,33.6637,-84.323142
2012-09-26 00:16:23.523103,94,60,0.55,West,High Income,Moderate,Low,33.708738,-84.305672
2012-09-27 00:16:23.523103,38,732,97.25,North,,Unhealthy,High,33.821998,-84.397915
,21,60,16.6,West,Middle Income,Not Available,High,33.797687,-84.295575
2012-09-29 00:16:23.523103,91,289,62.39,West,Middle Income,Unhealthy,Low,33.7881,-84.388122
2012-09-30 00:16:23.523103,39,531,29.16,North,High Income,Unhealthy,Not Available,33.663333,-84.474925
2012-10-01 00:16:23.523103,61,854,5.2,North,Middle Income,Not Available,Medium,33.724067,-84.331448
2012-10-02 00:16:23.523103,0,291,53.13,East,Low Income,Unhealthy,Medium,33.828126,-84.291185
2012-10-03 00:16:23.523103,20,81,45.73,North,High Income,Good,Low,,-84.405956
2012-10-04 00:16:23.523103,31,25,12.69,,High Income,Unhealthy,Medium,33.660638,-84.356806
2012-10-05 00:16:23.523103,78,486,8.96,West,Middle Income,Moderate,Not Available,33.761503,-84.293663
2012-10-06 00:16:23.523103,73,175,14.42,,Middle Income,,Low,33.827944,-84.479859
2012-10-07 00:16:23.523103,17,853,44.89,,Middle Income,Moderate,Medium,33.732969,-84.467998
2012-10-08 00:16:23.523103,57,591,97.51,North,Low Income,Good,Low,33.806462,-84.477742
2012-10-09 00:16:23.523103,22,232,20.68,South,Low Income,Unhealthy,Medium,,-84.456566
2012-10-10 00:16:23.523103,,368,94.25,South,High Income,Good,High,33.80982,-84.37711
2012-10-11 00:16:23.523103,N/A,,57.6,East,,Unhealthy,High,33.829234,-84.459274
,N/A,295,45.1,East,High Income,Moderate,,33.662792,-84.379523
2012-10-13 00:16:23.523103,71,700,75.58,West,Middle Income,Unhealthy,Not Available,33.769098,-84.304714
2012-10-14 00:16:23.523103,29,157,,,Middle Income,,Low,33.741832,-84.319112
2012-10-15 00:16:23.523103,28,900,91.25,North,Middle Income,Good,Low,33.739026,-84.416151
2012-10-16 00:16:23.523103,33,,69.92,North,Middle Income,Unhealthy,Medium,33.815972,-84.471085
2012-10-17 00:16:23.523103,65,N/A,83.79,North,Middle Income,Moderate,Medium,33.673159,-84.349931
2012-10-18 00:16:23.523103,24,316,39.05,East,Middle Income,Unhealthy,Low,33.843797,-84.458607
2012-10-19 00:16:23.523103,76,12,73.68,East,Middle Income,Good,Medium,33.813387,-84.318654
2012-10-20 00:16:23.523103,41,957,33.23,West,Low Income,Moderate,Medium,33.752626,-84.306211
2012-10-21 00:16:23.523103,30,453,39.81,East,Low Income,Moderate,High,,
2012-10-22 00:16:23.523103,100,556,27.16,South,,Unhealthy,Medium,33.772864,-84.407938
2012-10-23 00:16:23.523103,61,403,90.15,North,Low Income,,Low,33.695411,
,91,64,,North,Low Income,Good,High,33.737708,
2012-10-25 00:16:23.523103,91,641,77.69,,Middle Income,Good,Low,33.780519,-84.380035
2012-10-26 00:16:23.523103,65,891,11.61,West,Low Income,Moderate,Medium,33.675823,
